ReportDate,Region,Commodity,ProjEstFlag,ratio
April 2020,Major Importers,Corn,Proj.,0.08289473684210526
April 2020,Mexico,Corn,Proj.,0.048451327433628316
April 2020,Russia,Corn,Proj.,0.05683453237410073
April 2020,South Africa,Corn,Proj.,0.18079470198675496
April 2020,South Korea,Corn,Proj.,0.1675438596491228
April 2020,Southeast Asia,Corn,Proj.,0.06491302503182012
April 2020,Total Foreign,Corn,Proj.,0.26470307983864994
April 2020,Ukraine,Corn,Proj.,0.01917808219178082
April 2020,United States,Corn,Proj.,0.15091285953604588
April 2020,World,Corn,Proj.,0.23379758159047442
April 2020,World Less China,Corn,Proj.,0.10228947627002064
April 2020,Argentina,Soybean Meal,Proj.,0.045229244114002476
April 2020,Brazil,Soybean Meal,Proj.,0.10500290866783014
April 2020,European Union,Soybean Meal,Proj.,0.00704225352112676
April 2020,India,Soybean Meal,Proj.,0.03314121037463977
April 2020,Major Exporters,Soybean Meal,Proj.,0.07201086956521739
April 2020,Major Importers,Soybean Meal,Proj.,0.02170767004341534
April 2020,Mexico,Soybean Meal,Proj.,0.010130246020260492
April 2020,Southeast Asia,Soybean Meal,Proj.,0.04474708171206225
April 2020,Total Foreign,Soybean Meal,Proj.,0.039407718316427656
April 2020,United States,Soybean Meal,Proj.,0.007413868294810293
April 2020,World,Soybean Meal,Proj.,0.03456920438052514
April 2020,World Less China,Soybean Meal,Proj.,0.04459005233374463
April 2020,Argentina,Soybean Oil,Proj.,0.07097591888466413
April 2020,Brazil,Soybean Oil,Proj.,0.04497041420118344
April 2020,China,Soybean Oil,Proj.,0.027963525835866265
April 2020,European Union,Soybean Oil,Proj.,0.10059171597633138
April 2020,India,Soybean Oil,Proj.,0.02469135802469136
April 2020,Major Exporters,Soybean Oil,Proj.,0.06301905227161701
April 2020,Major Importers,Soybean Oil,Proj.,0.039420756234915526
April 2020,North Africa,Soybean Oil,Proj.,0.09012875536480686
April 2020,Total Foreign,Soybean Oil,Proj.,0.05753082008218689
April 2020,United States,Soybean Oil,Proj.,0.07377777777777778
April 2020,World,Soybean Oil,Proj.,0.06024992561737578
April 2020,World Less China,Soybean Oil,Proj.,0.07072498029944838
April 2020,Argentina,"Oilseed, Soybean",Proj.,0.4901581722319859
April 2020,Brazil,"Oilseed, Soybean",Proj.,0.23708133971291864
April 2020,China,"Oilseed, Soybean",Proj.,0.2189155350091496
April 2020,European Union,"Oilseed, Soybean",Proj.,0.08983717012914094
April 2020,Major Exporters,"Oilseed, Soybean",Proj.,0.2991409023097896
April 2020,Major Importers,"Oilseed, Soybean",Proj.,0.18190847818375308
April 2020,Mexico,"Oilseed, Soybean",Proj.,0.0256
April 2020,Paraguay,"Oilseed, Soybean",Proj.,0.053643724696356275
April 2020,Southeast Asia,"Oilseed, Soybean",Proj.,0.0968421052631579
April 2020,Total Foreign,"Oilseed, Soybean",Proj.,0.22351526932323904
April 2020,United States,"Oilseed, Soybean",Proj.,0.11998531166804369
April 2020,World,"Oilseed, Soybean",Proj.,0.20093616851033186
April 2020,World Less China,"Oilseed, Soybean",Proj.,0.1962229852555039
April 2020,Argentina,Wheat,Proj.,0.08142493638676845
April 2020,Australia,Wheat,Proj.,0.22544378698224854
April 2020,Bangladesh,Wheat,Proj.,0.22739726027397258
April 2020,Brazil,Wheat,Proj.,0.06825396825396826
April 2020,Canada,Wheat,Proj.,0.18206686930091187
April 2020,China,Wheat,Proj.,1.183937007874016
April 2020,European Union,Wheat,Proj.,0.06477987421383648
April 2020,India,Wheat,Proj.,0.24842148845875167
April 2020,Japan,Wheat,Proj.,0.16539050535987748
April 2020,Kazakhstan,Wheat,Proj.,0.08790322580645162
April 2020,Major Exporters,Wheat,Proj.,0.09452571256220782
April 2020,Major Importers,Wheat,Proj.,0.6190017653667148
April 2020,N. Africa,Wheat,Proj.,0.27967343521038307
April 2020,Nigeria,Wheat,Proj.,0.03875968992248062
April 2020,Russia,Wheat,Proj.,0.1142857142857143
April 2020,Sel. Mideast,Wheat,Proj.,0.29918864097363085
April 2020,Southeast Asia,Wheat,Proj.,0.21452639460876077
April 2020,Total Foreign,Wheat,Proj.,0.30464666796280837
April 2020,Ukraine,Wheat,Proj.,0.04155405405405405
April 2020,United States,Wheat,Proj.,0.45431078988125967
April 2020,World,Wheat,Proj.,0.31397655738935537
April 2020,World Less China,Wheat,Proj.,0.17682404499124757
May 2020,Argentina,Coarse Grain,Proj.,0.09865391427559335
May 2020,Australia,Coarse Grain,Proj.,0.22596548890714874
May 2020,Brazil,Coarse Grain,Proj.,0.056699628050439994
May 2020,Canada,Coarse Grain,Proj.,0.20387053720387055
May 2020,China,Coarse Grain,Proj.,0.6828412844349099
May 2020,European Union,Coarse Grain,Proj.,0.09158161887790918
May 2020,Japan,Coarse Grain,Proj.,0.1012870733072188
May 2020,Major Exporters,Coarse Grain,Proj.,0.09244666538535459
May 2020,Major Importers,Coarse Grain,Proj.,0.09203664895950096
May 2020,Mexico,Coarse Grain,Proj.,0.05416267942583732
May 2020,N. Afr & Mideast,Coarse Grain,Proj.,0.10845376646630005
May 2020,Russia,Coarse Grain,Proj.,0.06551108845271476
May 2020,Saudi Arabia,Coarse Grain,Proj.,0.18492550394390883
May 2020,South Korea,Coarse Grain,Proj.,0.16129032258064516
May 2020,Southeast Asia,Coarse Grain,Proj.,0.06249999999999999
May 2020,Total Foreign,Coarse Grain,Proj.,0.22332001907248322
May 2020,Ukraine,Coarse Grain,Proj.,0.0651238992422691
May 2020,United States,Coarse Grain,Proj.,0.22377515366369963
May 2020,World,Coarse Grain,Proj.,0.2234254500637179
May 2020,World Less China,Coarse Grain,Proj.,0.125500812913715
May 2020,Argentina,Corn,Proj.,0.09858585858585858
May 2020,Brazil,Corn,Proj.,0.055566037735849054
May 2020,Canada,Corn,Proj.,0.1810126582278481
May 2020,China,Corn,Proj.,0.7274016435168352
May 2020,Egypt,Corn,Proj.,0.09238814642649622
May 2020,European Union,Corn,Proj.,0.08632385120350108
May 2020,Japan,Corn,Proj.,0.090625
May 2020,Major Exporters,Corn,Proj.,0.06910642119443197
May 2020,Major Importers,Corn,Proj.,0.08004591055942867
May 2020,Mexico,Corn,Proj.,0.05070422535211268
May 2020,Russia,Corn,Proj.,0.06458333333333334
May 2020,South Africa,Corn,Proj.,0.1458904109589041
May 2020,South Korea,Corn,Proj.,0.16286919831223629
May 2020,Southeast Asia,Corn,Proj.,0.06316226885518388
May 2020,Total Foreign,Corn,Proj.,0.2636943859214277
May 2020,Ukraine,Corn,Proj.,0.040837696335078534
May 2020,United States,Corn,Proj.,0.2242113103154759
May 2020,World,Corn,Proj.,0.2526539751973278
May 2020,World Less China,Corn,Proj.,0.13053807087608374
May 2020,Argentina,Soybean Meal,Proj.,0.04417549167927383
May 2020,Brazil,Soybean Meal,Proj.,0.10747126436781611
May 2020,European Union,Soybean Meal,Proj.,0.008962868117797696
May 2020,India,Soybean Meal,Proj.,0.018276762402088774
May 2020,Major Exporters,Soybean Meal,Proj.,0.07071911005164878
May 2020,Major Importers,Soybean Meal,Proj.,0.023939588688946016
May 2020,Mexico,Soybean Meal,Proj.,0.00991501416430595
May 2020,Southeast Asia,Soybean Meal,Proj.,0.050930460333006855
May 2020,Total Foreign,Soybean Meal,Proj.,0.035997283223907627
May 2020,United States,Soybean Meal,Proj.,0.007843137254901959
May 2020,World,Soybean Meal,Proj.,0.03184098803550753
May 2020,World Less China,Soybean Meal,Proj.,0.04172813487881981
May 2020,Argentina,Soybean Oil,Proj.,0.06547619047619048
May 2020,Brazil,Soybean Oil,Proj.,0.03448275862068965
May 2020,China,Soybean Oil,Proj.,0.033860045146726865
May 2020,European Union,Soybean Oil,Proj.,0.12209302325581395
May 2020,India,Soybean Oil,Proj.,0.028513238289205704
May 2020,Major Exporters,Soybean Oil,Proj.,0.0611764705882353
May 2020,Major Importers,Soybean Oil,Proj.,0.04306402439024389
May 2020,North Africa,Soybean Oil,Proj.,0.10212765957446808
May 2020,Total Foreign,Soybean Oil,Proj.,0.05648068669527897
May 2020,United States,Soybean Oil,Proj.,0.07469244288224956
May 2020,World,Soybean Oil,Proj.,0.05945713054717794
May 2020,World Less China,Soybean Oil,Proj.,0.06819495280292814
May 2020,Argentina,"Oilseed, Soybean",Proj.,0.48324514991181655
May 2020,Brazil,"Oilseed, Soybean",Proj.,0.20076540375047838
May 2020,China,"Oilseed, Soybean",Proj.,0.2442152466367713
May 2020,European Union,"Oilseed, Soybean",Proj.,0.08940774487471527
May 2020,Major Exporters,"Oilseed, Soybean",Proj.,0.26975163659987006
May 2020,Major Importers,"Oilseed, Soybean",Proj.,0.20158740835407274
May 2020,Mexico,"Oilseed, Soybean",Proj.,0.029366306027820713
May 2020,Paraguay,"Oilseed, Soybean",Proj.,0.03365384615384616
May 2020,Southeast Asia,"Oilseed, Soybean",Proj.,0.08324552160168598
May 2020,Total Foreign,"Oilseed, Soybean",Proj.,0.21558127483157716
May 2020,United States,"Oilseed, Soybean",Proj.,0.09392829770927359
May 2020,World,"Oilseed, Soybean",Proj.,0.18824857459916577
May 2020,World Less China,"Oilseed, Soybean",Proj.,0.17307131043875862
May 2020,Argentina,Wheat,Proj.,0.08454106280193237
May 2020,Australia,Wheat,Proj.,0.2376940133037694
May 2020,Bangladesh,Wheat,Proj.,0.2813333333333333
May 2020,Brazil,Wheat,Proj.,0.06377952755905512
May 2020,Canada,Wheat,Proj.,0.16588921282798835
May 2020,China,Wheat,Proj.,1.2241221374045803
May 2020,European Union,Wheat,Proj.,0.0877016129032258
May 2020,India,Wheat,Proj.,0.2703
May 2020,Japan,Wheat,Proj.,0.17764165390505357
May 2020,Kazakhstan,Wheat,Proj.,0.10000000000000002
May 2020,Major Exporters,Wheat,Proj.,0.11418170787198545
May 2020,Major Importers,Wheat,Proj.,0.64347109010752
May 2020,N. Africa,Wheat,Proj.,0.26464478604071456
May 2020,Nigeria,Wheat,Proj.,0.03875968992248062
May 2020,Russia,Wheat,Proj.,0.136158940397351
May 2020,Sel. Mideast,Wheat,Proj.,0.3003802281368821
May 2020,Southeast Asia,Wheat,Proj.,0.22226502311248073
May 2020,Total Foreign,Wheat,Proj.,0.32246327683615816
May 2020,Ukraine,Wheat,Proj.,0.05431654676258993
May 2020,United States,Wheat,Proj.,0.43803116147308774
May 2020,World,Wheat,Proj.,0.3293997684472155
May 2020,World Less China,Wheat,Proj.,0.18478166989524594
June 2020,Argentina,Coarse Grain,Proj.,0.08094226000708467
June 2020,Australia,Coarse Grain,Proj.,0.23195084485407066
June 2020,Brazil,Coarse Grain,Proj.,0.06577156853851039
June 2020,Canada,Coarse Grain,Proj.,0.20387053720387055
June 2020,China,Coarse Grain,Proj.,0.6759148936170213
June 2020,European Union,Coarse Grain,Proj.,0.08679103677495445
June 2020,Japan,Coarse Grain,Proj.,0.1012870733072188
June 2020,Major Exporters,Coarse Grain,Proj.,0.0897648862765142
June 2020,Major Importers,Coarse Grain,Proj.,0.09056722791013634
June 2020,Mexico,Coarse Grain,Proj.,0.05416267942583732
June 2020,N. Afr & Mideast,Coarse Grain,Proj.,0.1099884895766722
June 2020,Russia,Coarse Grain,Proj.,0.06015804231455519
June 2020,Saudi Arabia,Coarse Grain,Proj.,0.20245398773006135
June 2020,South Korea,Coarse Grain,Proj.,0.16129032258064516
June 2020,Southeast Asia,Coarse Grain,Proj.,0.06192893401015228
June 2020,Total Foreign,Coarse Grain,Proj.,0.22090303871279565
June 2020,Ukraine,Coarse Grain,Proj.,0.058763308763308764
June 2020,United States,Coarse Grain,Proj.,0.22374964931520824
June 2020,World,Coarse Grain,Proj.,0.22156214176538017
June 2020,World Less China,Coarse Grain,Proj.,0.1249266904636059
June 2020,Argentina,Corn,Proj.,0.07838383838383838
June 2020,Brazil,Corn,Proj.,0.065
June 2020,Canada,Corn,Proj.,0.1810126582278481
June 2020,China,Corn,Proj.,0.7175204695311935
June 2020,Egypt,Corn,Proj.,0.09238814642649622
June 2020,European Union,Corn,Proj.,0.08632385120350108
June 2020,Japan,Corn,Proj.,0.090625
June 2020,Major Exporters,Corn,Proj.,0.06677144140098788
June 2020,Major Importers,Corn,Proj.,0.07997791369351001
June 2020,Mexico,Corn,Proj.,0.05070422535211268
June 2020,Russia,Corn,Proj.,0.06458333333333334
June 2020,South Africa,Corn,Proj.,0.11027397260273972
June 2020,South Korea,Corn,Proj.,0.16286919831223629
June 2020,Southeast Asia,Corn,Proj.,0.06290088971653217
June 2020,Total Foreign,Corn,Proj.,0.26127742041893454
June 2020,Ukraine,Corn,Proj.,0.040837696335078534
June 2020,United States,Corn,Proj.,0.2245305101877959
June 2020,World,Corn,Proj.,0.2510159657060497
June 2020,World Less China,Corn,Proj.,0.13067411844970514
June 2020,Argentina,Soybean Meal,Proj.,0.054765506807866876
June 2020,Brazil,Soybean Meal,Proj.,0.09281609195402299
June 2020,European Union,Soybean Meal,Proj.,0.008962868117797696
June 2020,India,Soybean Meal,Proj.,0.018276762402088774
June 2020,Major Exporters,Soybean Meal,Proj.,0.0686001854059065
June 2020,Major Importers,Soybean Meal,Proj.,0.023939588688946016
June 2020,Mexico,Soybean Meal,Proj.,0.00991501416430595
June 2020,Southeast Asia,Soybean Meal,Proj.,0.050930460333006855
June 2020,Total Foreign,Soybean Meal,Proj.,0.03534021550749755
June 2020,United States,Soybean Meal,Proj.,0.007797270955165692
June 2020,World,Soybean Meal,Proj.,0.03125902628454059
June 2020,World Less China,Soybean Meal,Proj.,0.041007073088582015
June 2020,Argentina,Soybean Oil,Proj.,0.06547619047619048
June 2020,Brazil,Soybean Oil,Proj.,0.03793103448275862
June 2020,China,Soybean Oil,Proj.,0.03368893879842785
June 2020,European Union,Soybean Oil,Proj.,0.12209302325581395
June 2020,India,Soybean Oil,Proj.,0.028513238289205704
June 2020,Major Exporters,Soybean Oil,Proj.,0.06258823529411765
June 2020,Major Importers,Soybean Oil,Proj.,0.04253703000379795
June 2020,North Africa,Soybean Oil,Proj.,0.09361702127659574
June 2020,Total Foreign,Soybean Oil,Proj.,0.05673637298594446
June 2020,United States,Soybean Oil,Proj.,0.07961504811898514
June 2020,World,Soybean Oil,Proj.,0.060484448903540204
June 2020,World Less China,Soybean Oil,Proj.,0.06966897613548884
June 2020,Argentina,"Oilseed, Soybean",Proj.,0.4585537918871252
June 2020,Brazil,"Oilseed, Soybean",Proj.,0.19387676999617295
June 2020,China,"Oilseed, Soybean",Proj.,0.24767857142857141
June 2020,European Union,"Oilseed, Soybean",Proj.,0.08940774487471527
June 2020,Major Exporters,"Oilseed, Soybean",Proj.,0.2582579581230323
June 2020,Major Importers,"Oilseed, Soybean",Proj.,0.20426359187504187
June 2020,Mexico,"Oilseed, Soybean",Proj.,0.027820710973724884
June 2020,Paraguay,"Oilseed, Soybean",Proj.,0.03365384615384616
June 2020,Southeast Asia,"Oilseed, Soybean",Proj.,0.08324552160168598
June 2020,Total Foreign,"Oilseed, Soybean",Proj.,0.21087513550803194
June 2020,United States,"Oilseed, Soybean",Proj.,0.0913102511880516
June 2020,World,"Oilseed, Soybean",Proj.,0.18395325746582142
June 2020,World Less China,"Oilseed, Soybean",Proj.,0.16664237831535994
June 2020,Argentina,Wheat,Proj.,0.08454106280193237
June 2020,Australia,Wheat,Proj.,0.2365904365904366
June 2020,Bangladesh,Wheat,Proj.,0.2813333333333333
June 2020,Brazil,Wheat,Proj.,0.06377952755905512
June 2020,Canada,Wheat,Proj.,0.16588921282798835
June 2020,China,Wheat,Proj.,1.2355725190839695
June 2020,European Union,Wheat,Proj.,0.07841140529531568
June 2020,India,Wheat,Proj.,0.3055721393034826
June 2020,Japan,Wheat,Proj.,0.17764165390505357
June 2020,Kazakhstan,Wheat,Proj.,0.10000000000000002
June 2020,Major Exporters,Wheat,Proj.,0.10776241835029622
June 2020,Major Importers,Wheat,Proj.,0.6543202053166882
June 2020,N. Africa,Wheat,Proj.,0.26879933527212296
June 2020,Nigeria,Wheat,Proj.,0.03875968992248062
June 2020,Russia,Wheat,Proj.,0.12130718954248365
June 2020,Sel. Mideast,Wheat,Proj.,0.3286396781493588
June 2020,Southeast Asia,Wheat,Proj.,0.22842835130970723
June 2020,Total Foreign,Wheat,Proj.,0.32851528976015176
June 2020,Ukraine,Wheat,Proj.,0.05741444866920152
June 2020,United States,Wheat,Proj.,0.4456444759206799
June 2020,World,Wheat,Proj.,0.33553776909685357
June 2020,World Less China,Wheat,Proj.,0.1901632471887946
July 2020,Argentina,Coarse Grain,Proj.,0.06736954967834168
July 2020,Australia,Coarse Grain,Proj.,0.23195084485407066
July 2020,Brazil,Coarse Grain,Proj.,0.07575070307538782
July 2020,Canada,Coarse Grain,Proj.,0.18661856346343064
July 2020,China,Coarse Grain,Proj.,0.6593723494486853
July 2020,European Union,Coarse Grain,Proj.,0.07782664664235142
July 2020,Japan,Coarse Grain,Proj.,0.1012870733072188
July 2020,Major Exporters,Coarse Grain,Proj.,0.08848175880197545
July 2020,Major Importers,Coarse Grain,Proj.,0.08499503307246868
July 2020,Mexico,Coarse Grain,Proj.,0.04842105263157894
July 2020,N. Afr & Mideast,Coarse Grain,Proj.,0.10707019328585961
July 2020,Russia,Coarse Grain,Proj.,0.05620784411691231
July 2020,Saudi Arabia,Coarse Grain,Proj.,0.20245398773006135
July 2020,South Korea,Coarse Grain,Proj.,0.16129032258064516
July 2020,Southeast Asia,Coarse Grain,Proj.,0.06006066734074823
July 2020,Total Foreign,Coarse Grain,Proj.,0.21502848781095302
July 2020,Ukraine,Coarse Grain,Proj.,0.05672742166700799
July 2020,United States,Coarse Grain,Proj.,0.18168424317617868
July 2020,World,Coarse Grain,Proj.,0.2073101426734065
July 2020,World Less China,Coarse Grain,Proj.,0.11053816544411357
July 2020,Argentina,Corn,Proj.,0.05877551020408163
July 2020,Brazil,Corn,Proj.,0.07537735849056604
July 2020,Canada,Corn,Proj.,0.1620253164556962
July 2020,China,Corn,Proj.,0.7004909392823624
July 2020,Egypt,Corn,Proj.,0.09238814642649622
July 2020,European Union,Corn,Proj.,0.08037280701754386
July 2020,Japan,Corn,Proj.,0.090625
July 2020,Major Exporters,Corn,Proj.,0.06713004484304932
July 2020,Major Importers,Corn,Proj.,0.07594291539245668
July 2020,Mexico,Corn,Proj.,0.04420368364030336
July 2020,Russia,Corn,Proj.,0.061184210526315785
July 2020,South Africa,Corn,Proj.,0.11027397260273972
July 2020,South Korea,Corn,Proj.,0.16286919831223629
July 2020,Southeast Asia,Corn,Proj.,0.06099320008242324
July 2020,Total Foreign,Corn,Proj.,0.2551592041850311
July 2020,Ukraine,Corn,Proj.,0.040837696335078534
July 2020,United States,Corn,Proj.,0.18105467172736817
July 2020,World,Corn,Proj.,0.23465443142629439
July 2020,World Less China,Corn,Proj.,0.11354699450987753
July 2020,Argentina,Soybean Meal,Proj.,0.054765506807866876
July 2020,Brazil,Soybean Meal,Proj.,0.07756391841424878
July 2020,European Union,Soybean Meal,Proj.,0.008962868117797696
July 2020,India,Soybean Meal,Proj.,0.018276762402088774
July 2020,Major Exporters,Soybean Meal,Proj.,0.06157309322033899
July 2020,Major Importers,Soybean Meal,Proj.,0.023939588688946016
July 2020,Mexico,Soybean Meal,Proj.,0.00991501416430595
July 2020,Southeast Asia,Soybean Meal,Proj.,0.050930460333006855
