ReportDate,Region,Commodity,ProjEstFlag,total_supply
October 2020,Major Exporters,Coarse Grain,Est.,326.18
October 2020,Major Importers,Coarse Grain,Est.,293.27000000000004
October 2020,Mexico,Coarse Grain,Est.,37.62
October 2020,N. Afr & Mideast,Coarse Grain,Est.,40.79
October 2020,Russia,Coarse Grain,Est.,41.72
October 2020,Saudi Arabia,Coarse Grain,Est.,2.24
October 2020,South Korea,Coarse Grain,Est.,2.0500000000000003
October 2020,Southeast Asia,Coarse Grain,Est.,32.78
October 2020,Total Foreign,Coarse Grain,Est.,1337.72
October 2020,Ukraine,Coarse Grain,Est.,48.599999999999994
October 2020,United States,Coarse Grain,Est.,419.9
October 2020,World,Coarse Grain,Est.,1757.62
October 2020,World Less China,Coarse Grain,Est.,1279.02
October 2020,Argentina,Corn,Est.,53.37
October 2020,Brazil,Corn,Est.,107.29
October 2020,Canada,Corn,Est.,15.38
October 2020,China,Corn,Est.,470.93999999999994
October 2020,Egypt,Corn,Est.,8.21
October 2020,European Union,Corn,Est.,74.37
October 2020,Japan,Corn,Est.,1.45
October 2020,Major Exporters,Corn,Est.,229.39
October 2020,Major Importers,Corn,Est.,151.3
October 2020,Mexico,Corn,Est.,31.59
October 2020,Russia,Corn,Est.,14.66
October 2020,South Africa,Corn,Est.,17.31
October 2020,South Korea,Corn,Est.,1.9100000000000001
October 2020,Southeast Asia,Corn,Est.,32.72
October 2020,Total Foreign,Corn,Est.,1033.78
October 2020,Ukraine,Corn,Est.,36.78
October 2020,United States,Corn,Est.,402.37
October 2020,World,Corn,Est.,1436.1499999999999
October 2020,World Less China,Corn,Est.,965.2099999999999
October 2020,Afr. Fr. Zone,Cotton,Est.,7.32
October 2020,Australia,Cotton,Est.,2.2
October 2020,Bangladesh,Cotton,Est.,1.92
October 2020,Brazil,Cotton,Est.,25.71
October 2020,Central Asia,Cotton,Est.,8.24
October 2020,China,Cotton,Est.,62.92
October 2020,European Union,Cotton,Est.,2.22
October 2020,India,Cotton,Est.,38.8
October 2020,Indonesia,Cotton,Est.,0.53
October 2020,Major Exporters,Cotton,Est.,86.82
October 2020,Major Importers,Cotton,Est.,85.43
October 2020,Mexico,Cotton,Est.,2.26
October 2020,Pakistan,Cotton,Est.,8.7
October 2020,S. Hemis.,Cotton,Est.,31.77
October 2020,Thailand,Cotton,Est.,0.18
October 2020,Total Foreign,Cotton,Est.,177.26999999999998
October 2020,Turkey,Cotton,Est.,5.09
October 2020,United States,Cotton,Est.,24.759999999999998
October 2020,Vietnam,Cotton,Est.,1.23
October 2020,World,Cotton,Est.,202.03
October 2020,World Less China,Cotton,Est.,139.11
October 2020,Brazil,Rice,Est.,7.85
October 2020,Burma,Rice,Est.,13.77
October 2020,C. Amer & Carib,Rice,Est.,2.13
October 2020,China,Rice,Est.,261.73
October 2020,Egypt,Rice,Est.,5.25
October 2020,European Union,Rice,Est.,3.17
October 2020,India,Rice,Est.,147.93
October 2020,Indonesia,Rice,Est.,38.06
October 2020,Japan,Rice,Est.,9.66
October 2020,Major Exporters,Rice,Est.,219.97
October 2020,Major Importers,Rice,Est.,366.95
October 2020,Mexico,Rice,Est.,0.31000000000000005
October 2020,Nigeria,Rice,Est.,6.26
October 2020,Pakistan,Rice,Est.,8.13
October 2020,Philippines,Rice,Est.,15.45
October 2020,Sel. Mideast,Rice,Est.,3.25
October 2020,South Korea,Rice,Est.,4.83
October 2020,Thailand,Rice,Est.,21.9
October 2020,Total Foreign,Rice,Est.,665.08
October 2020,United States,Rice,Est.,7.28
October 2020,Vietnam,Rice,Est.,28.25
October 2020,World,Rice,Est.,672.36
October 2020,World Less China,Rice,Est.,410.63
October 2020,Argentina,Soybean Meal,Est.,31.84
October 2020,Brazil,Soybean Meal,Est.,37.89
October 2020,European Union,Soybean Meal,Est.,13.38
October 2020,India,Soybean Meal,Est.,7.199999999999999
October 2020,Major Exporters,Soybean Meal,Est.,76.93
October 2020,Major Importers,Soybean Meal,Est.,24.84
October 2020,Mexico,Soybean Meal,Est.,5.050000000000001
October 2020,Southeast Asia,Soybean Meal,Est.,4.42
October 2020,Total Foreign,Soybean Meal,Est.,207.64
October 2020,United States,Soybean Meal,Est.,46.66
October 2020,World,Soybean Meal,Est.,254.29
October 2020,World Less China,Soybean Meal,Est.,181.82
October 2020,Argentina,Soybean Oil,Est.,7.97
October 2020,Brazil,Soybean Oil,Est.,8.83
October 2020,China,Soybean Oil,Est.,16.9
October 2020,European Union,Soybean Oil,Est.,3.37
October 2020,India,Soybean Oil,Est.,1.65
October 2020,Major Exporters,Soybean Oil,Est.,20.9
October 2020,Major Importers,Soybean Oil,Est.,20.38
October 2020,North Africa,Soybean Oil,Est.,1.11
October 2020,Total Foreign,Soybean Oil,Est.,49.489999999999995
October 2020,United States,Soybean Oil,Est.,12.1
October 2020,World,Soybean Oil,Est.,61.580000000000005
October 2020,World Less China,Soybean Oil,Est.,44.68
October 2020,Argentina,"Oilseed, Soybean",Est.,77.89
October 2020,Brazil,"Oilseed, Soybean",Est.,158.77
October 2020,China,"Oilseed, Soybean",Est.,37.56
October 2020,European Union,"Oilseed, Soybean",Est.,4.23
October 2020,Major Exporters,"Oilseed, Soybean",Est.,248.86999999999998
October 2020,Major Importers,"Oilseed, Soybean",Est.,43.9
October 2020,Mexico,"Oilseed, Soybean",Est.,0.42
October 2020,Paraguay,"Oilseed, Soybean",Est.,10.22
October 2020,Southeast Asia,"Oilseed, Soybean",Est.,1.3199999999999998
October 2020,Total Foreign,"Oilseed, Soybean",Est.,328.21999999999997
October 2020,United States,"Oilseed, Soybean",Est.,121.41
October 2020,World,"Oilseed, Soybean",Est.,449.63
October 2020,World Less China,"Oilseed, Soybean",Est.,412.08000000000004
October 2020,Argentina,Wheat,Est.,21.5
October 2020,Australia,Wheat,Est.,20.64
October 2020,Bangladesh,Wheat,Est.,2.46
October 2020,Brazil,Wheat,Est.,6.26
October 2020,Canada,Wheat,Est.,38.24
October 2020,China,Wheat,Est.,273.36
October 2020,European Union,Wheat,Est.,170.96
October 2020,India,Wheat,Est.,120.58999999999999
October 2020,Japan,Wheat,Est.,2.18
October 2020,Kazakhstan,Wheat,Est.,13.129999999999999
October 2020,Major Exporters,Wheat,Est.,363.48999999999995
October 2020,Major Importers,Wheat,Est.,384.61
October 2020,N. Africa,Wheat,Est.,33.93
October 2020,Nigeria,Wheat,Est.,0.26
October 2020,Russia,Wheat,Est.,81.39
October 2020,Sel. Mideast,Wheat,Est.,34.09
October 2020,Southeast Asia,Wheat,Est.,5.44
October 2020,Total Foreign,Wheat,Est.,966.52
October 2020,Ukraine,Wheat,Est.,30.76
October 2020,United States,Wheat,Est.,81.97
October 2020,World,Wheat,Est.,1048.5
October 2020,World Less China,Wheat,Est.,775.14
November 2020,Argentina,Coarse Grain,Est.,61.74
November 2020,Australia,Coarse Grain,Est.,12.87
November 2020,Brazil,Coarse Grain,Est.,111.22
November 2020,Canada,Coarse Grain,Est.,31.91
November 2020,China,Coarse Grain,Est.,478.6
November 2020,European Union,Coarse Grain,Est.,175.2
November 2020,Japan,Coarse Grain,Est.,1.97
November 2020,Major Exporters,Coarse Grain,Est.,325.88
November 2020,Major Importers,Coarse Grain,Est.,293.75
November 2020,Mexico,Coarse Grain,Est.,37.62
November 2020,N. Afr & Mideast,Coarse Grain,Est.,40.75
November 2020,Russia,Coarse Grain,Est.,41.72
November 2020,Saudi Arabia,Coarse Grain,Est.,2.24
November 2020,South Korea,Coarse Grain,Est.,2.14
November 2020,Southeast Asia,Coarse Grain,Est.,32.78
November 2020,Total Foreign,Coarse Grain,Est.,1338.2399999999998
November 2020,Ukraine,Coarse Grain,Est.,48.599999999999994
November 2020,United States,Coarse Grain,Est.,419.9
November 2020,World,Coarse Grain,Est.,1758.1499999999999
November 2020,World Less China,Coarse Grain,Est.,1279.54
November 2020,Argentina,Corn,Est.,53.37
November 2020,Brazil,Corn,Est.,107.29
November 2020,Canada,Corn,Est.,15.38
November 2020,China,Corn,Est.,470.93999999999994
November 2020,Egypt,Corn,Est.,8.21
November 2020,European Union,Corn,Est.,74.34
November 2020,Japan,Corn,Est.,1.45
November 2020,Major Exporters,Corn,Est.,229.10999999999999
November 2020,Major Importers,Corn,Est.,151.26999999999998
November 2020,Mexico,Corn,Est.,31.59
November 2020,Russia,Corn,Est.,14.66
November 2020,South Africa,Corn,Est.,17.02
November 2020,South Korea,Corn,Est.,1.9200000000000002
November 2020,Southeast Asia,Corn,Est.,32.72
November 2020,Total Foreign,Corn,Est.,1033.64
November 2020,Ukraine,Corn,Est.,36.78
November 2020,United States,Corn,Est.,402.37
November 2020,World,Corn,Est.,1436.02
November 2020,World Less China,Corn,Est.,965.0699999999999
November 2020,Afr. Fr. Zone,Cotton,Est.,7.32
November 2020,Australia,Cotton,Est.,2.2
November 2020,Bangladesh,Cotton,Est.,1.92
November 2020,Brazil,Cotton,Est.,26.04
November 2020,Central Asia,Cotton,Est.,8.24
November 2020,China,Cotton,Est.,62.92
November 2020,European Union,Cotton,Est.,2.22
November 2020,India,Cotton,Est.,38.8
November 2020,Indonesia,Cotton,Est.,0.53
November 2020,Major Exporters,Cotton,Est.,87.14
November 2020,Major Importers,Cotton,Est.,85.47
November 2020,Mexico,Cotton,Est.,2.26
November 2020,Pakistan,Cotton,Est.,8.7
November 2020,S. Hemis.,Cotton,Est.,32.09
November 2020,Thailand,Cotton,Est.,0.18
November 2020,Total Foreign,Cotton,Est.,177.64
November 2020,Turkey,Cotton,Est.,5.140000000000001
November 2020,United States,Cotton,Est.,24.759999999999998
November 2020,Vietnam,Cotton,Est.,1.23
November 2020,World,Cotton,Est.,202.41
November 2020,World Less China,Cotton,Est.,139.49
November 2020,Brazil,Rice,Est.,7.85
November 2020,Burma,Rice,Est.,13.77
November 2020,C. Amer & Carib,Rice,Est.,2.15
November 2020,China,Rice,Est.,261.73
November 2020,Egypt,Rice,Est.,5.25
November 2020,European Union,Rice,Est.,3.17
November 2020,India,Rice,Est.,147.93
November 2020,Indonesia,Rice,Est.,38.06
November 2020,Japan,Rice,Est.,9.66
November 2020,Major Exporters,Rice,Est.,219.97
November 2020,Major Importers,Rice,Est.,367.31
November 2020,Mexico,Rice,Est.,0.31000000000000005
November 2020,Nigeria,Rice,Est.,6.26
November 2020,Pakistan,Rice,Est.,8.13
November 2020,Philippines,Rice,Est.,15.45
November 2020,Sel. Mideast,Rice,Est.,3.61
November 2020,South Korea,Rice,Est.,4.83
November 2020,Thailand,Rice,Est.,21.9
November 2020,Total Foreign,Rice,Est.,665.71
November 2020,United States,Rice,Est.,7.28
November 2020,Vietnam,Rice,Est.,28.25
November 2020,World,Rice,Est.,673.0
November 2020,World Less China,Rice,Est.,411.27
November 2020,Argentina,Soybean Meal,Est.,31.54
November 2020,Brazil,Soybean Meal,Est.,37.89
November 2020,European Union,Soybean Meal,Est.,13.46
November 2020,India,Soybean Meal,Est.,7.199999999999999
November 2020,Major Exporters,Soybean Meal,Est.,76.63000000000001
November 2020,Major Importers,Soybean Meal,Est.,25.099999999999998
November 2020,Mexico,Soybean Meal,Est.,5.16
November 2020,Southeast Asia,Soybean Meal,Est.,4.52
November 2020,Total Foreign,Soybean Meal,Est.,208.14000000000001
November 2020,United States,Soybean Meal,Est.,46.73
November 2020,World,Soybean Meal,Est.,254.85000000000002
November 2020,World Less China,Soybean Meal,Est.,182.39
November 2020,Argentina,Soybean Oil,Est.,8.01
November 2020,Brazil,Soybean Oil,Est.,8.83
November 2020,China,Soybean Oil,Est.,16.9
November 2020,European Union,Soybean Oil,Est.,3.39
November 2020,India,Soybean Oil,Est.,1.65
November 2020,Major Exporters,Soybean Oil,Est.,20.91
November 2020,Major Importers,Soybean Oil,Est.,20.4
November 2020,North Africa,Soybean Oil,Est.,1.1400000000000001
November 2020,Total Foreign,Soybean Oil,Est.,49.61
November 2020,United States,Soybean Oil,Est.,12.110000000000001
November 2020,World,Soybean Oil,Est.,61.71
November 2020,World Less China,Soybean Oil,Est.,44.81
November 2020,Argentina,"Oilseed, Soybean",Est.,77.89
November 2020,Brazil,"Oilseed, Soybean",Est.,158.47
November 2020,China,"Oilseed, Soybean",Est.,37.56
November 2020,European Union,"Oilseed, Soybean",Est.,4.23
November 2020,Major Exporters,"Oilseed, Soybean",Est.,248.57999999999998
November 2020,Major Importers,"Oilseed, Soybean",Est.,43.9
November 2020,Mexico,"Oilseed, Soybean",Est.,0.42
November 2020,Paraguay,"Oilseed, Soybean",Est.,10.22
November 2020,Southeast Asia,"Oilseed, Soybean",Est.,1.3199999999999998
November 2020,Total Foreign,"Oilseed, Soybean",Est.,328.13
November 2020,United States,"Oilseed, Soybean",Est.,121.41
November 2020,World,"Oilseed, Soybean",Est.,449.53999999999996
November 2020,World Less China,"Oilseed, Soybean",Est.,411.99
November 2020,Argentina,Wheat,Est.,21.5
November 2020,Australia,Wheat,Est.,20.64
November 2020,Bangladesh,Wheat,Est.,2.46
November 2020,Brazil,Wheat,Est.,6.26
November 2020,Canada,Wheat,Est.,38.71
November 2020,China,Wheat,Est.,273.36
November 2020,European Union,Wheat,Est.,170.88
November 2020,India,Wheat,Est.,120.58999999999999
November 2020,Japan,Wheat,Est.,2.18
November 2020,Kazakhstan,Wheat,Est.,13.129999999999999
November 2020,Major Exporters,Wheat,Est.,363.87
November 2020,Major Importers,Wheat,Est.,384.91999999999996
November 2020,N. Africa,Wheat,Est.,33.93
November 2020,Nigeria,Wheat,Est.,0.26
November 2020,Russia,Wheat,Est.,81.39
November 2020,Sel. Mideast,Wheat,Est.,34.24
November 2020,Southeast Asia,Wheat,Est.,5.87
November 2020,Total Foreign,Wheat,Est.,967.09
November 2020,Ukraine,Wheat,Est.,30.76
November 2020,United States,Wheat,Est.,81.97
November 2020,World,Wheat,Est.,1049.0500000000002
November 2020,World Less China,Wheat,Est.,775.7
December 2020,Argentina,Coarse Grain,Est.,61.74
December 2020,Australia,Coarse Grain,Est.,12.87
December 2020,Brazil,Coarse Grain,Est.,111.22
December 2020,Canada,Coarse Grain,Est.,31.91
December 2020,China,Coarse Grain,Est.,478.6
December 2020,European Union,Coarse Grain,Est.,175.37
December 2020,Japan,Coarse Grain,Est.,1.97
December 2020,Major Exporters,Coarse Grain,Est.,325.88
December 2020,Major Importers,Coarse Grain,Est.,293.91
December 2020,Mexico,Coarse Grain,Est.,37.62
December 2020,N. Afr & Mideast,Coarse Grain,Est.,40.75
December 2020,Russia,Coarse Grain,Est.,41.72
December 2020,Saudi Arabia,Coarse Grain,Est.,2.24
December 2020,South Korea,Coarse Grain,Est.,2.14
December 2020,Southeast Asia,Coarse Grain,Est.,32.78
December 2020,Total Foreign,Coarse Grain,Est.,1338.38
December 2020,Ukraine,Coarse Grain,Est.,48.599999999999994
December 2020,United States,Coarse Grain,Est.,419.9
December 2020,World,Coarse Grain,Est.,1758.29
December 2020,World Less China,Coarse Grain,Est.,1279.69
December 2020,Argentina,Corn,Est.,53.37
December 2020,Brazil,Corn,Est.,107.29
December 2020,Canada,Corn,Est.,15.38
December 2020,China,Corn,Est.,470.93999999999994
December 2020,Egypt,Corn,Est.,8.21
December 2020,European Union,Corn,Est.,74.38
December 2020,Japan,Corn,Est.,1.45
December 2020,Major Exporters,Corn,Est.,229.10999999999999
December 2020,Major Importers,Corn,Est.,151.31
December 2020,Mexico,Corn,Est.,31.59
December 2020,Russia,Corn,Est.,14.66
December 2020,South Africa,Corn,Est.,17.02
December 2020,South Korea,Corn,Est.,1.9200000000000002
December 2020,Southeast Asia,Corn,Est.,32.72
December 2020,Total Foreign,Corn,Est.,1033.68
December 2020,Ukraine,Corn,Est.,36.78
December 2020,United States,Corn,Est.,402.37
December 2020,World,Corn,Est.,1436.05
December 2020,World Less China,Corn,Est.,965.1099999999999
December 2020,Afr. Fr. Zone,Cotton,Est.,7.32
December 2020,Australia,Cotton,Est.,2.2
December 2020,Bangladesh,Cotton,Est.,1.92
December 2020,Brazil,Cotton,Est.,26.04
December 2020,Central Asia,Cotton,Est.,8.24
December 2020,China,Cotton,Est.,62.92
December 2020,European Union,Cotton,Est.,2.22
December 2020,India,Cotton,Est.,38.8
December 2020,Indonesia,Cotton,Est.,0.53
December 2020,Major Exporters,Cotton,Est.,87.12
December 2020,Major Importers,Cotton,Est.,85.5
December 2020,Mexico,Cotton,Est.,2.26
December 2020,Pakistan,Cotton,Est.,8.7
December 2020,S. Hemis.,Cotton,Est.,32.07
December 2020,Thailand,Cotton,Est.,0.2
December 2020,Total Foreign,Cotton,Est.,177.64
December 2020,Turkey,Cotton,Est.,5.140000000000001
December 2020,United States,Cotton,Est.,24.759999999999998
December 2020,Vietnam,Cotton,Est.,1.23
December 2020,World,Cotton,Est.,202.41
December 2020,World Less China,Cotton,Est.,139.49
December 2020,Brazil,Rice,Est.,7.85
December 2020,Burma,Rice,Est.,13.77
December 2020,C. Amer & Carib,Rice,Est.,2.14
December 2020,China,Rice,Est.,261.73
December 2020,Egypt,Rice,Est.,5.25
December 2020,European Union,Rice,Est.,3.17
December 2020,India,Rice,Est.,147.93
December 2020,Indonesia,Rice,Est.,38.06
December 2020,Japan,Rice,Est.,9.66
December 2020,Major Exporters,Rice,Est.,219.97
December 2020,Major Importers,Rice,Est.,367.31
December 2020,Mexico,Rice,Est.,0.31000000000000005
December 2020,Nigeria,Rice,Est.,6.26
December 2020,Pakistan,Rice,Est.,8.13
December 2020,Philippines,Rice,Est.,15.45
December 2020,Sel. Mideast,Rice,Est.,3.61
December 2020,South Korea,Rice,Est.,4.83
December 2020,Thailand,Rice,Est.,21.9
December 2020,Total Foreign,Rice,Est.,665.71
December 2020,United States,Rice,Est.,7.28
December 2020,Vietnam,Rice,Est.,28.25
December 2020,World,Rice,Est.,673.0
December 2020,World Less China,Rice,Est.,411.27
December 2020,Argentina,Soybean Meal,Est.,31.54
December 2020,Brazil,Soybean Meal,Est.,37.89
December 2020,European Union,Soybean Meal,Est.,13.61
December 2020,India,Soybean Meal,Est.,7.199999999999999
December 2020,Major Exporters,Soybean Meal,Est.,76.63000000000001
December 2020,Major Importers,Soybean Meal,Est.,25.25
December 2020,Mexico,Soybean Meal,Est.,5.16
December 2020,Southeast Asia,Soybean Meal,Est.,4.52
December 2020,Total Foreign,Soybean Meal,Est.,209.19
December 2020,United States,Soybean Meal,Est.,46.73
December 2020,World,Soybean Meal,Est.,255.92000000000002
December 2020,World Less China,Soybean Meal,Est.,183.45000000000002
December 2020,Argentina,Soybean Oil,Est.,7.96
December 2020,Brazil,Soybean Oil,Est.,8.83
December 2020,China,Soybean Oil,Est.,16.9
December 2020,European Union,Soybean Oil,Est.,3.4
December 2020,India,Soybean Oil,Est.,1.65
December 2020,Major Exporters,Soybean Oil,Est.,20.87
December 2020,Major Importers,Soybean Oil,Est.,20.810000000000002
December 2020,North Africa,Soybean Oil,Est.,1.55
December 2020,Total Foreign,Soybean Oil,Est.,49.959999999999994
December 2020,United States,Soybean Oil,Est.,12.110000000000001
December 2020,World,Soybean Oil,Est.,62.06
December 2020,World Less China,Soybean Oil,Est.,45.160000000000004
December 2020,Argentina,"Oilseed, Soybean",Est.,77.69
December 2020,Brazil,"Oilseed, Soybean",Est.,158.47
December 2020,China,"Oilseed, Soybean",Est.,37.56
December 2020,European Union,"Oilseed, Soybean",Est.,4.23
December 2020,Major Exporters,"Oilseed, Soybean",Est.,248.38
December 2020,Major Importers,"Oilseed, Soybean",Est.,43.91
December 2020,Mexico,"Oilseed, Soybean",Est.,0.42
December 2020,Paraguay,"Oilseed, Soybean",Est.,10.22
December 2020,Southeast Asia,"Oilseed, Soybean",Est.,1.3199999999999998
December 2020,Total Foreign,"Oilseed, Soybean",Est.,327.79
December 2020,United States,"Oilseed, Soybean",Est.,121.41
December 2020,World,"Oilseed, Soybean",Est.,449.19000000000005
December 2020,World Less China,"Oilseed, Soybean",Est.,411.64
December 2020,Argentina,Wheat,Est.,21.5
December 2020,Australia,Wheat,Est.,20.64
December 2020,Bangladesh,Wheat,Est.,2.46
December 2020,Brazil,Wheat,Est.,6.26
December 2020,Canada,Wheat,Est.,38.71
December 2020,China,Wheat,Est.,273.36
December 2020,European Union,Wheat,Est.,170.42999999999998
December 2020,India,Wheat,Est.,120.58999999999999
December 2020,Japan,Wheat,Est.,2.18
December 2020,Kazakhstan,Wheat,Est.,13.129999999999999
December 2020,Major Exporters,Wheat,Est.,363.42
December 2020,Major Importers,Wheat,Est.,384.91999999999996
December 2020,N. Africa,Wheat,Est.,33.93
December 2020,Nigeria,Wheat,Est.,0.26
December 2020,Russia,Wheat,Est.,81.39
December 2020,Sel. Mideast,Wheat,Est.,34.24
December 2020,Southeast Asia,Wheat,Est.,5.87
December 2020,Total Foreign,Wheat,Est.,966.64
December 2020,Ukraine,Wheat,Est.,30.76
December 2020,United States,Wheat,Est.,81.97
December 2020,World,Wheat,Est.,1048.6100000000001
December 2020,World Less China,Wheat,Est.,775.26
January 2021,World,Wheat,Est.,1047.07
January 2021,World Less China,Wheat,Est.,773.71
January 2021,United States,Wheat,Est.,81.97
January 2021,Total Foreign,Wheat,Est.,965.09
January 2021,Major Exporters,Wheat,Est.,362.42
January 2021,Argentina,Wheat,Est.,21.5
January 2021,Australia,Wheat,Est.,19.64
January 2021,Canada,Wheat,Est.,38.71
