ReportDate,Region,Commodity,ProjEstFlag,total_supply
September 2018,Ukraine,Wheat,Proj.,26.74
September 2018,United States,Wheat,Proj.,81.03
September 2018,World,Wheat,Proj.,1007.36
October 2018,Argentina,Coarse Grain,Proj.,52.36
October 2018,Australia,Coarse Grain,Proj.,12.96
October 2018,Brazil,Coarse Grain,Proj.,108.35
October 2018,Canada,Coarse Grain,Proj.,31.740000000000002
October 2018,China,Coarse Grain,Proj.,313.08
October 2018,European Union,Coarse Grain,Proj.,164.96
October 2018,FSU-12,Coarse Grain,Proj.,94.39
October 2018,Japan,Coarse Grain,Proj.,1.8199999999999998
October 2018,Major Exporters,Coarse Grain,Proj.,221.82
October 2018,Major Importers,Coarse Grain,Proj.,279.71999999999997
October 2018,Mexico,Coarse Grain,Proj.,37.71
October 2018,N. Afr & Mideast,Coarse Grain,Proj.,38.67
October 2018,Russia,Coarse Grain,Proj.,35.919999999999995
October 2018,Saudi Arabia,Coarse Grain,Proj.,2.16
October 2018,South Korea,Coarse Grain,Proj.,2.12
October 2018,Southeast Asia,Coarse Grain,Proj.,31.61
October 2018,Total Foreign,Coarse Grain,Proj.,1123.25
October 2018,Ukraine,Coarse Grain,Proj.,42.42
October 2018,United States,Coarse Grain,Proj.,447.36
October 2018,World,Coarse Grain,Proj.,1570.61
October 2018,Argentina,Corn,Proj.,43.38
October 2018,Brazil,Corn,Proj.,105.02
October 2018,Canada,Corn,Proj.,16.87
October 2018,China,Corn,Proj.,304.55
October 2018,Egypt,Corn,Proj.,8.58
October 2018,European Union,Corn,Proj.,70.51
October 2018,FSU-12,Corn,Proj.,49.26
October 2018,Japan,Corn,Proj.,1.32
October 2018,Major Exporters,Corn,Proj.,164.02
October 2018,Major Importers,Corn,Proj.,146.07999999999998
October 2018,Mexico,Corn,Proj.,31.47
October 2018,South Africa,Corn,Proj.,15.620000000000001
October 2018,South Korea,Corn,Proj.,1.99
October 2018,Southeast Asia,Corn,Proj.,31.549999999999997
October 2018,Total Foreign,Corn,Proj.,836.77
October 2018,Ukraine,Corn,Proj.,32.41
October 2018,United States,Corn,Proj.,429.74
October 2018,World,Corn,Proj.,1266.52
October 2018,Afr. Fr. Zone,Cotton,Proj.,7.53
October 2018,Australia,Cotton,Proj.,5.4399999999999995
October 2018,Bangladesh,Cotton,Proj.,2.0
October 2018,Brazil,Cotton,Proj.,18.66
October 2018,Central Asia,Cotton,Proj.,8.57
October 2018,China,Cotton,Proj.,65.52000000000001
October 2018,European Union,Cotton,Proj.,1.92
October 2018,India,Cotton,Proj.,37.379999999999995
October 2018,Indonesia,Cotton,Proj.,0.62
October 2018,Major Exporters,Cotton,Proj.,81.47
October 2018,Major Importers,Cotton,Proj.,91.91
October 2018,Mexico,Cotton,Proj.,2.39
October 2018,Pakistan,Cotton,Proj.,11.33
October 2018,S. Hemis,Cotton,Proj.,27.17
October 2018,Thailand,Cotton,Proj.,0.18
October 2018,Total Foreign,Cotton,Proj.,178.48000000000002
October 2018,Turkey,Cotton,Proj.,6.38
October 2018,United States,Cotton,Proj.,24.060000000000002
October 2018,Vietnam,Cotton,Proj.,1.19
October 2018,World,Cotton,Proj.,202.55
October 2018,Brazil,Rice,Proj.,8.59
October 2018,Burma,Rice,Proj.,13.78
October 2018,C. Amer & Carib,Rice,Proj.,2.39
October 2018,China,Rice,Proj.,235.3
October 2018,Egypt,Rice,Proj.,4.35
October 2018,European Union,Rice,Proj.,3.16
October 2018,India,Rice,Proj.,133.0
October 2018,Indonesia,Rice,Proj.,41.209999999999994
October 2018,Japan,Rice,Proj.,9.870000000000001
October 2018,Major Exporters,Rice,Proj.,196.26
October 2018,Major Importers,Rice,Proj.,76.58
October 2018,Mexico,Rice,Proj.,0.37
October 2018,Nigeria,Rice,Proj.,4.72
October 2018,Pakistan,Rice,Proj.,8.77
October 2018,Philippines,Rice,Proj.,14.440000000000001
October 2018,Sel. Mideast,Rice,Proj.,2.5
October 2018,South Korea,Rice,Proj.,4.96
October 2018,Thailand,Rice,Proj.,24.39
October 2018,Total Foreign,Rice,Proj.,625.8
October 2018,United States,Rice,Proj.,7.88
October 2018,Vietnam,Rice,Proj.,30.11
October 2018,World,Rice,Proj.,633.68
October 2018,Argentina,Soybean Meal,Proj.,36.39
October 2018,Brazil,Soybean Meal,Proj.,36.68
October 2018,European Union,Soybean Meal,Proj.,13.37
October 2018,India,Soybean Meal,Proj.,7.41
October 2018,Major Exporters,Soybean Meal,Proj.,80.47
October 2018,Major Importers,Soybean Meal,Proj.,19.560000000000002
October 2018,Southeast Asia,Soybean Meal,Proj.,4.36
October 2018,Total Foreign,Soybean Meal,Proj.,209.6
October 2018,United States,Soybean Meal,Proj.,44.769999999999996
October 2018,World,Soybean Meal,Proj.,254.37
October 2018,Argentina,Soybean Oil,Proj.,8.65
October 2018,Brazil,Soybean Oil,Proj.,8.469999999999999
October 2018,China,Soybean Oil,Proj.,17.19
October 2018,European Union,Soybean Oil,Proj.,3.3
October 2018,India,Soybean Oil,Proj.,1.82
October 2018,Major Exporters,Soybean Oil,Proj.,20.419999999999998
October 2018,Major Importers,Soybean Oil,Proj.,19.880000000000003
October 2018,North Africa,Soybean Oil,Proj.,0.88
October 2018,Total Foreign,Soybean Oil,Proj.,49.06
October 2018,United States,Soybean Oil,Proj.,11.85
October 2018,World,Soybean Oil,Proj.,60.9
October 2018,Argentina,"Oilseed, Soybean",Proj.,89.97
October 2018,Brazil,"Oilseed, Soybean",Proj.,143.7
October 2018,China,"Oilseed, Soybean",Proj.,37.46
October 2018,European Union,"Oilseed, Soybean",Proj.,4.57
October 2018,Japan,"Oilseed, Soybean",Proj.,0.47
October 2018,Major Exporters,"Oilseed, Soybean",Proj.,246.21
October 2018,Major Importers,"Oilseed, Soybean",Proj.,44.41
October 2018,Mexico,"Oilseed, Soybean",Proj.,0.5
October 2018,Paraguay,"Oilseed, Soybean",Proj.,10.030000000000001
October 2018,Total Foreign,"Oilseed, Soybean",Proj.,326.58
October 2018,United States,"Oilseed, Soybean",Proj.,139.54999999999998
October 2018,World,"Oilseed, Soybean",Proj.,466.13
October 2018,Argentina,Wheat,Proj.,20.5
October 2018,Australia,Wheat,Proj.,23.9
October 2018,Brazil,Wheat,Proj.,5.970000000000001
October 2018,Canada,Wheat,Proj.,37.68
October 2018,China,Wheat,Proj.,254.82
October 2018,European Union,Wheat,Proj.,152.05
October 2018,FSU-12,Wheat,Proj.,145.27
October 2018,India,Wheat,Proj.,112.9
October 2018,Kazakhstan,Wheat,Proj.,17.83
October 2018,Major Exporters,Wheat,Proj.,234.13
October 2018,Major Importers,Wheat,Proj.,369.87
October 2018,N. Africa,Wheat,Proj.,35.730000000000004
October 2018,Pakistan,Wheat,Proj.,31.130000000000003
October 2018,Russia,Wheat,Proj.,80.87
October 2018,Sel. Mideast,Wheat,Proj.,31.47
October 2018,Southeast Asia,Wheat,Proj.,5.03
October 2018,Total Foreign,Wheat,Proj.,924.5899999999999
October 2018,Ukraine,Wheat,Proj.,26.74
October 2018,United States,Wheat,Proj.,81.2
October 2018,World,Wheat,Proj.,1005.77
November 2018,Argentina,Coarse Grain,Proj.,53.86
November 2018,Australia,Coarse Grain,Proj.,12.77
November 2018,Brazil,Coarse Grain,Proj.,108.35
November 2018,Canada,Coarse Grain,Proj.,31.46
November 2018,China,Coarse Grain,Proj.,487.03
November 2018,European Union,Coarse Grain,Proj.,162.78
November 2018,FSU-12,Coarse Grain,Proj.,97.22
November 2018,Japan,Coarse Grain,Proj.,1.89
November 2018,Major Exporters,Coarse Grain,Proj.,222.86
November 2018,Major Importers,Coarse Grain,Proj.,278.44
November 2018,Mexico,Coarse Grain,Proj.,37.51
November 2018,N. Afr & Mideast,Coarse Grain,Proj.,39.47
November 2018,Russia,Coarse Grain,Proj.,36.169999999999995
November 2018,Saudi Arabia,Coarse Grain,Proj.,2.46
November 2018,South Korea,Coarse Grain,Proj.,2.08
November 2018,Southeast Asia,Coarse Grain,Proj.,31.56
November 2018,Total Foreign,Coarse Grain,Proj.,1300.04
November 2018,Ukraine,Coarse Grain,Proj.,44.92
November 2018,United States,Coarse Grain,Proj.,443.04
November 2018,World,Coarse Grain,Proj.,1743.08
November 2018,Argentina,Corn,Proj.,44.88
November 2018,Brazil,Corn,Proj.,105.02
November 2018,Canada,Corn,Proj.,16.87
November 2018,China,Corn,Proj.,478.53999999999996
November 2018,Egypt,Corn,Proj.,8.58
November 2018,European Union,Corn,Proj.,69.0
November 2018,FSU-12,Corn,Proj.,52.3
November 2018,Japan,Corn,Proj.,1.39
November 2018,Major Exporters,Corn,Proj.,165.52
November 2018,Major Importers,Corn,Proj.,144.56
November 2018,Mexico,Corn,Proj.,31.47
November 2018,South Africa,Corn,Proj.,15.620000000000001
November 2018,South Korea,Corn,Proj.,1.96
November 2018,Southeast Asia,Corn,Proj.,31.5
November 2018,Total Foreign,Corn,Proj.,1013.99
November 2018,Ukraine,Corn,Proj.,34.91
November 2018,United States,Corn,Proj.,425.89
November 2018,World,Corn,Proj.,1439.8700000000001
November 2018,Afr. Fr. Zone,Cotton,Proj.,7.53
November 2018,Australia,Cotton,Proj.,5.4399999999999995
November 2018,Bangladesh,Cotton,Proj.,2.0
November 2018,Brazil,Cotton,Proj.,18.66
November 2018,Central Asia,Cotton,Proj.,8.33
November 2018,China,Cotton,Proj.,65.52000000000001
November 2018,European Union,Cotton,Proj.,1.93
November 2018,India,Cotton,Proj.,36.68
November 2018,Indonesia,Cotton,Proj.,0.62
November 2018,Major Exporters,Cotton,Proj.,80.53999999999999
November 2018,Major Importers,Cotton,Proj.,91.44
November 2018,Mexico,Cotton,Proj.,2.39
November 2018,Pakistan,Cotton,Proj.,10.83
November 2018,S. Hemis,Cotton,Proj.,27.18
November 2018,Thailand,Cotton,Proj.,0.18
November 2018,Total Foreign,Cotton,Proj.,177.07
November 2018,Turkey,Cotton,Proj.,6.38
November 2018,United States,Cotton,Proj.,22.71
November 2018,Vietnam,Cotton,Proj.,1.19
November 2018,World,Cotton,Proj.,199.78
November 2018,Brazil,Rice,Proj.,8.59
November 2018,Burma,Rice,Proj.,13.78
November 2018,C. Amer & Carib,Rice,Proj.,2.37
November 2018,China,Rice,Proj.,252.58
November 2018,Egypt,Rice,Proj.,4.35
November 2018,European Union,Rice,Proj.,3.0999999999999996
November 2018,India,Rice,Proj.,133.6
November 2018,Indonesia,Rice,Proj.,41.209999999999994
November 2018,Japan,Rice,Proj.,9.870000000000001
November 2018,Major Exporters,Rice,Proj.,196.60999999999999
November 2018,Major Importers,Rice,Proj.,76.52
November 2018,Mexico,Rice,Proj.,0.37
November 2018,Nigeria,Rice,Proj.,4.72
November 2018,Pakistan,Rice,Proj.,8.72
November 2018,Philippines,Rice,Proj.,14.440000000000001
November 2018,Sel. Mideast,Rice,Proj.,2.5
November 2018,South Korea,Rice,Proj.,5.09
November 2018,Thailand,Rice,Proj.,24.189999999999998
November 2018,Total Foreign,Rice,Proj.,643.55
November 2018,United States,Rice,Proj.,7.859999999999999
November 2018,Vietnam,Rice,Proj.,30.11
November 2018,World,Rice,Proj.,651.41
November 2018,Argentina,Soybean Meal,Proj.,36.05
November 2018,Brazil,Soybean Meal,Proj.,37.17
November 2018,European Union,Soybean Meal,Proj.,13.379999999999999
November 2018,India,Soybean Meal,Proj.,7.470000000000001
November 2018,Major Exporters,Soybean Meal,Proj.,80.68
November 2018,Major Importers,Soybean Meal,Proj.,19.63
November 2018,Southeast Asia,Soybean Meal,Proj.,4.38
November 2018,Total Foreign,Soybean Meal,Proj.,209.09
November 2018,United States,Soybean Meal,Proj.,45.09
November 2018,World,Soybean Meal,Proj.,254.18
November 2018,Argentina,Soybean Oil,Proj.,8.700000000000001
November 2018,Brazil,Soybean Oil,Proj.,8.649999999999999
November 2018,China,Soybean Oil,Proj.,17.2
November 2018,European Union,Soybean Oil,Proj.,3.3
November 2018,India,Soybean Oil,Proj.,1.8499999999999999
November 2018,Major Exporters,Soybean Oil,Proj.,20.639999999999997
November 2018,Major Importers,Soybean Oil,Proj.,19.92
November 2018,North Africa,Soybean Oil,Proj.,0.88
November 2018,Total Foreign,Soybean Oil,Proj.,49.339999999999996
November 2018,United States,Soybean Oil,Proj.,11.8
November 2018,World,Soybean Oil,Proj.,61.14
November 2018,Argentina,"Oilseed, Soybean",Proj.,89.74000000000001
November 2018,Brazil,"Oilseed, Soybean",Proj.,144.05
November 2018,China,"Oilseed, Soybean",Proj.,39.54
November 2018,European Union,"Oilseed, Soybean",Proj.,4.57
November 2018,Japan,"Oilseed, Soybean",Proj.,0.48
November 2018,Major Exporters,"Oilseed, Soybean",Proj.,246.33
November 2018,Major Importers,"Oilseed, Soybean",Proj.,46.56
November 2018,Mexico,"Oilseed, Soybean",Proj.,0.52
November 2018,Paraguay,"Oilseed, Soybean",Proj.,10.030000000000001
November 2018,Total Foreign,"Oilseed, Soybean",Proj.,330.09
November 2018,United States,"Oilseed, Soybean",Proj.,137.1
November 2018,World,"Oilseed, Soybean",Proj.,467.19
November 2018,Argentina,Wheat,Proj.,20.5
November 2018,Australia,Wheat,Proj.,23.2
November 2018,Brazil,Wheat,Proj.,6.109999999999999
November 2018,Canada,Wheat,Proj.,37.68
November 2018,China,Wheat,Proj.,263.76
November 2018,European Union,Wheat,Proj.,151.73
November 2018,FSU-12,Wheat,Proj.,144.34
November 2018,India,Wheat,Proj.,112.9
November 2018,Kazakhstan,Wheat,Proj.,17.37
November 2018,Major Exporters,Wheat,Proj.,233.10999999999999
November 2018,Major Importers,Wheat,Proj.,378.23
November 2018,N. Africa,Wheat,Proj.,35.81
November 2018,Pakistan,Wheat,Proj.,30.33
November 2018,Russia,Wheat,Proj.,80.87
November 2018,Sel. Mideast,Wheat,Proj.,31.47
November 2018,Southeast Asia,Wheat,Proj.,5.03
November 2018,Total Foreign,Wheat,Proj.,931.32
November 2018,Ukraine,Wheat,Proj.,26.24
November 2018,United States,Wheat,Proj.,81.2
November 2018,World,Wheat,Proj.,1012.51
December 2018,Argentina,Coarse Grain,Proj.,53.86
December 2018,Australia,Coarse Grain,Proj.,12.76
December 2018,Brazil,Coarse Grain,Proj.,106.83
December 2018,Canada,Coarse Grain,Proj.,30.77
December 2018,China,Coarse Grain,Proj.,487.03
December 2018,European Union,Coarse Grain,Proj.,163.65
December 2018,FSU-12,Coarse Grain,Proj.,98.7
December 2018,Japan,Coarse Grain,Proj.,1.89
December 2018,Major Exporters,Coarse Grain,Proj.,219.65
December 2018,Major Importers,Coarse Grain,Proj.,280.26
December 2018,Mexico,Coarse Grain,Proj.,37.980000000000004
December 2018,N. Afr & Mideast,Coarse Grain,Proj.,39.54
December 2018,Russia,Coarse Grain,Proj.,36.15
December 2018,Saudi Arabia,Coarse Grain,Proj.,2.46
December 2018,South Korea,Coarse Grain,Proj.,2.1
December 2018,Southeast Asia,Coarse Grain,Proj.,31.77
December 2018,Total Foreign,Coarse Grain,Proj.,1299.8899999999999
December 2018,Ukraine,Coarse Grain,Proj.,46.42
December 2018,United States,Coarse Grain,Proj.,443.04
December 2018,World,Coarse Grain,Proj.,1742.9199999999998
December 2018,Argentina,Corn,Proj.,44.88
December 2018,Brazil,Corn,Proj.,103.52
December 2018,Canada,Corn,Proj.,16.27
December 2018,China,Corn,Proj.,478.53999999999996
December 2018,Egypt,Corn,Proj.,8.64
December 2018,European Union,Corn,Proj.,70.25999999999999
December 2018,FSU-12,Corn,Proj.,53.8
December 2018,Japan,Corn,Proj.,1.39
December 2018,Major Exporters,Corn,Proj.,163.02
December 2018,Major Importers,Corn,Proj.,146.58
December 2018,Mexico,Corn,Proj.,31.73
December 2018,South Africa,Corn,Proj.,14.620000000000001
December 2018,South Korea,Corn,Proj.,1.97
December 2018,Southeast Asia,Corn,Proj.,31.71
December 2018,Total Foreign,Corn,Proj.,1014.23
December 2018,Ukraine,Corn,Proj.,36.41
December 2018,United States,Corn,Proj.,425.89
December 2018,World,Corn,Proj.,1440.1100000000001
December 2018,Afr. Fr. Zone,Cotton,Proj.,7.66
December 2018,Australia,Cotton,Proj.,5.4399999999999995
December 2018,Bangladesh,Cotton,Proj.,2.0
December 2018,Brazil,Cotton,Proj.,19.66
December 2018,Central Asia,Cotton,Proj.,8.19
December 2018,China,Cotton,Proj.,65.02000000000001
December 2018,European Union,Cotton,Proj.,1.93
December 2018,India,Cotton,Proj.,36.18
December 2018,Indonesia,Cotton,Proj.,0.62
December 2018,Major Exporters,Cotton,Proj.,81.06
December 2018,Major Importers,Cotton,Proj.,90.13999999999999
December 2018,Mexico,Cotton,Proj.,2.39
December 2018,Pakistan,Cotton,Proj.,10.23
December 2018,S. Hemis,Cotton,Proj.,28.23
December 2018,Thailand,Cotton,Proj.,0.18
December 2018,Total Foreign,Cotton,Proj.,176.3
December 2018,Turkey,Cotton,Proj.,6.18
December 2018,United States,Cotton,Proj.,22.89
December 2018,Vietnam,Cotton,Proj.,1.19
December 2018,World,Cotton,Proj.,199.19
December 2018,Brazil,Rice,Proj.,8.57
December 2018,Burma,Rice,Proj.,13.979999999999999
December 2018,C. Amer & Carib,Rice,Proj.,2.32
December 2018,China,Rice,Proj.,252.58
December 2018,Egypt,Rice,Proj.,4.35
December 2018,European Union,Rice,Proj.,3.13
December 2018,India,Rice,Proj.,133.6
December 2018,Indonesia,Rice,Proj.,41.36
December 2018,Japan,Rice,Proj.,9.870000000000001
December 2018,Major Exporters,Rice,Proj.,196.38
December 2018,Major Importers,Rice,Proj.,78.05000000000001
December 2018,Mexico,Rice,Proj.,0.37
December 2018,Nigeria,Rice,Proj.,6.09
December 2018,Pakistan,Rice,Proj.,8.72
December 2018,Philippines,Rice,Proj.,14.440000000000001
December 2018,Sel. Mideast,Rice,Proj.,2.5
December 2018,South Korea,Rice,Proj.,5.08
December 2018,Thailand,Rice,Proj.,23.86
December 2018,Total Foreign,Rice,Proj.,644.95
December 2018,United States,Rice,Proj.,7.859999999999999
December 2018,Vietnam,Rice,Proj.,30.21
December 2018,World,Rice,Proj.,652.8199999999999
December 2018,Argentina,Soybean Meal,Proj.,36.05
December 2018,Brazil,Soybean Meal,Proj.,37.160000000000004
December 2018,European Union,Soybean Meal,Proj.,13.34
December 2018,India,Soybean Meal,Proj.,7.68
December 2018,Major Exporters,Soybean Meal,Proj.,80.89
December 2018,Major Importers,Soybean Meal,Proj.,19.66
December 2018,Southeast Asia,Soybean Meal,Proj.,4.44
December 2018,Total Foreign,Soybean Meal,Proj.,209.67
December 2018,United States,Soybean Meal,Proj.,45.09
December 2018,World,Soybean Meal,Proj.,254.75
December 2018,Argentina,Soybean Oil,Proj.,8.700000000000001
December 2018,Brazil,Soybean Oil,Proj.,8.649999999999999
December 2018,China,Soybean Oil,Proj.,17.229999999999997
December 2018,European Union,Soybean Oil,Proj.,3.31
December 2018,India,Soybean Oil,Proj.,1.8599999999999999
December 2018,Major Exporters,Soybean Oil,Proj.,20.65
December 2018,Major Importers,Soybean Oil,Proj.,19.96
December 2018,North Africa,Soybean Oil,Proj.,0.87
December 2018,Total Foreign,Soybean Oil,Proj.,49.46
December 2018,United States,Soybean Oil,Proj.,11.8
December 2018,World,Soybean Oil,Proj.,61.269999999999996
December 2018,Argentina,"Oilseed, Soybean",Proj.,90.02000000000001
December 2018,Brazil,"Oilseed, Soybean",Proj.,147.15
December 2018,China,"Oilseed, Soybean",Proj.,39.54
December 2018,European Union,"Oilseed, Soybean",Proj.,4.23
December 2018,Japan,"Oilseed, Soybean",Proj.,0.48
December 2018,Major Exporters,"Oilseed, Soybean",Proj.,249.66000000000003
December 2018,Major Importers,"Oilseed, Soybean",Proj.,46.209999999999994
December 2018,Mexico,"Oilseed, Soybean",Proj.,0.52
December 2018,Paraguay,"Oilseed, Soybean",Proj.,9.98
December 2018,Total Foreign,"Oilseed, Soybean",Proj.,333.39
December 2018,United States,"Oilseed, Soybean",Proj.,137.1
December 2018,World,"Oilseed, Soybean",Proj.,470.5
December 2018,Argentina,Wheat,Proj.,20.5
December 2018,Australia,Wheat,Proj.,22.7
December 2018,Brazil,Wheat,Proj.,6.109999999999999
December 2018,Canada,Wheat,Proj.,37.980000000000004
December 2018,China,Wheat,Proj.,263.76
December 2018,European Union,Wheat,Proj.,151.73
December 2018,FSU-12,Wheat,Proj.,145.34
December 2018,India,Wheat,Proj.,112.9
December 2018,Kazakhstan,Wheat,Proj.,17.37
December 2018,Major Exporters,Wheat,Proj.,232.91
December 2018,Major Importers,Wheat,Proj.,378.33000000000004
December 2018,N. Africa,Wheat,Proj.,35.81
December 2018,Pakistan,Wheat,Proj.,30.33
December 2018,Russia,Wheat,Proj.,81.87
December 2018,Sel. Mideast,Wheat,Proj.,31.47
December 2018,Southeast Asia,Wheat,Proj.,5.03
December 2018,Total Foreign,Wheat,Proj.,932.16
December 2018,Ukraine,Wheat,Proj.,26.24
December 2018,United States,Wheat,Proj.,81.2
December 2018,World,Wheat,Proj.,1013.3499999999999
February 2019,Argentina,Coarse Grain,Proj.,59.0
February 2019,Australia,Coarse Grain,Proj.,12.56
February 2019,Brazil,Coarse Grain,Proj.,105.83
February 2019,Canada,Coarse Grain,Proj.,30.77
February 2019,China,Coarse Grain,Proj.,488.35
February 2019,European Union,Coarse Grain,Proj.,163.36
February 2019,FSU-12,Coarse Grain,Proj.,99.22999999999999
February 2019,Japan,Coarse Grain,Proj.,1.89
February 2019,Major Exporters,Coarse Grain,Proj.,223.37
February 2019,Major Importers,Coarse Grain,Proj.,279.38
February 2019,Mexico,Coarse Grain,Proj.,37.55
February 2019,N. Afr & Mideast,Coarse Grain,Proj.,39.45
February 2019,Russia,Coarse Grain,Proj.,36.06
February 2019,Saudi Arabia,Coarse Grain,Proj.,2.39
February 2019,South Korea,Coarse Grain,Proj.,2.1
February 2019,Southeast Asia,Coarse Grain,Proj.,31.77
February 2019,Total Foreign,Coarse Grain,Proj.,1304.3600000000001
February 2019,Ukraine,Coarse Grain,Proj.,46.800000000000004
February 2019,United States,Coarse Grain,Proj.,437.84000000000003
February 2019,World,Coarse Grain,Proj.,1742.2
February 2019,Argentina,Corn,Proj.,49.88
February 2019,Brazil,Corn,Proj.,102.52
February 2019,Canada,Corn,Proj.,16.27
February 2019,China,Corn,Proj.,479.86
February 2019,Egypt,Corn,Proj.,8.64
February 2019,European Union,Corn,Proj.,70.58
February 2019,FSU-12,Corn,Proj.,54.32
February 2019,Japan,Corn,Proj.,1.39
February 2019,Major Exporters,Corn,Proj.,166.82
